condition,seed_id,repeat_index,lambda1_mean,lambda1_std,lambda1_cv,layerwise_variance_mean,profile_slope_mean,n_tangent_seeds,n_valid,nan_count,renorm_cadence,model_id,compute_time_s
HOMO_B,paraphrase_4,4,0.13364818,0.00645196,0.048276,0.47236314,-0.03550517,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,paraphrase_5,0,0.13292357,0.00725501,0.05458,0.50623891,-0.03774005,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,paraphrase_5,1,0.13292357,0.00725501,0.05458,0.50623891,-0.03774005,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,paraphrase_5,2,0.13292357,0.00725501,0.05458,0.50623891,-0.03774005,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,paraphrase_5,3,0.13292357,0.00725501,0.05458,0.50623891,-0.03774005,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,paraphrase_5,4,0.13292357,0.00725501,0.05458,0.50623891,-0.03774005,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,planning_0,0,0.11886847,0.00202876,0.017067,0.50657735,-0.03896434,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,planning_0,1,0.11886847,0.00202876,0.017067,0.50657735,-0.03896434,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_0,2,0.11886847,0.00202876,0.017067,0.50657735,-0.03896434,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_0,3,0.11886847,0.00202876,0.017067,0.50657735,-0.03896434,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,planning_0,4,0.11886847,0.00202876,0.017067,0.50657735,-0.03896434,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_1,0,0.12047712,0.00338612,0.028106,0.53078209,-0.0409043,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_1,1,0.12047712,0.00338612,0.028106,0.53078209,-0.0409043,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.47
HOMO_B,planning_1,2,0.12047712,0.00338612,0.028106,0.53078209,-0.0409043,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,planning_1,3,0.12047712,0.00338612,0.028106,0.53078209,-0.0409043,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,planning_1,4,0.12047712,0.00338612,0.028106,0.53078209,-0.0409043,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_2,0,0.13628792,0.00168427,0.012358,0.53832802,-0.04237738,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_2,1,0.13628792,0.00168427,0.012358,0.53832802,-0.04237738,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,planning_2,2,0.13628792,0.00168427,0.012358,0.53832802,-0.04237738,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_2,3,0.13628792,0.00168427,0.012358,0.53832802,-0.04237738,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_2,4,0.13628792,0.00168427,0.012358,0.53832802,-0.04237738,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,planning_3,0,0.13035978,0.00287308,0.02204,0.55999652,-0.04214911,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,planning_3,1,0.13035978,0.00287308,0.02204,0.55999652,-0.04214911,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,planning_3,2,0.13035978,0.00287308,0.02204,0.55999652,-0.04214911,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_3,3,0.13035978,0.00287308,0.02204,0.55999652,-0.04214911,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_3,4,0.13035978,0.00287308,0.02204,0.55999652,-0.04214911,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,planning_4,0,0.12127953,0.00220264,0.018162,0.50501968,-0.03835074,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_4,1,0.12127953,0.00220264,0.018162,0.50501968,-0.03835074,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_4,2,0.12127953,0.00220264,0.018162,0.50501968,-0.03835074,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_4,3,0.12127953,0.00220264,0.018162,0.50501968,-0.03835074,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.36
HOMO_B,planning_4,4,0.12127953,0.00220264,0.018162,0.50501968,-0.03835074,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_5,0,0.11233942,0.00302215,0.026902,0.48688769,-0.04031228,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,planning_5,1,0.11233942,0.00302215,0.026902,0.48688769,-0.04031228,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,planning_5,2,0.11233942,0.00302215,0.026902,0.48688769,-0.04031228,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_5,3,0.11233942,0.00302215,0.026902,0.48688769,-0.04031228,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,planning_5,4,0.11233942,0.00302215,0.026902,0.48688769,-0.04031228,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_C,argumentative_0,0,0.14961918,0.02518004,0.168294,0.24207668,-0.02140258,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.18
HOMO_C,argumentative_0,1,0.14961918,0.02518004,0.168294,0.24207668,-0.02140258,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.36
HOMO_C,argumentative_0,2,0.14961918,0.02518004,0.168294,0.24207668,-0.02140258,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.37
HOMO_C,argumentative_0,3,0.14961918,0.02518004,0.168294,0.24207668,-0.02140258,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.35
HOMO_C,argumentative_0,4,0.14961918,0.02518004,0.168294,0.24207668,-0.02140258,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.34
HOMO_C,argumentative_1,0,0.10027351,0.00246409,0.024574,0.05165742,-0.00854261,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.37
HOMO_C,argumentative_1,1,0.10027351,0.00246409,0.024574,0.05165742,-0.00854261,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.37
HOMO_C,argumentative_1,2,0.10027351,0.00246409,0.024574,0.05165742,-0.00854261,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.37
HOMO_C,argumentative_1,3,0.10027351,0.00246409,0.024574,0.05165742,-0.00854261,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.36
HOMO_C,argumentative_1,4,0.10027351,0.00246409,0.024574,0.05165742,-0.00854261,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.36
HOMO_C,argumentative_2,0,0.11324036,0.00328568,0.029015,0.04938076,-0.00808337,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.35
HOMO_C,argumentative_2,1,0.11324036,0.00328568,0.029015,0.04938076,-0.00808337,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.35
HOMO_C,argumentative_2,2,0.11324036,0.00328568,0.029015,0.04938076,-0.00808337,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,5.1
HOMO_C,argumentative_2,3,0.11324036,0.00328568,0.029015,0.04938076,-0.00808337,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.85
HOMO_C,argumentative_2,4,0.11324036,0.00328568,0.029015,0.04938076,-0.00808337,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,argumentative_3,0,0.11138013,0.00305949,0.027469,0.05402335,-0.0076794,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,argumentative_3,1,0.11138013,0.00305949,0.027469,0.05402335,-0.0076794,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,argumentative_3,2,0.11138013,0.00305949,0.027469,0.05402335,-0.0076794,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,argumentative_3,3,0.11138013,0.00305949,0.027469,0.05402335,-0.0076794,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,argumentative_3,4,0.11138013,0.00305949,0.027469,0.05402335,-0.0076794,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.83
HOMO_C,argumentative_4,0,0.10303869,0.00361105,0.035046,0.04845155,-0.0071484,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.03
HOMO_C,argumentative_4,1,0.10303869,0.00361105,0.035046,0.04845155,-0.0071484,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,argumentative_4,2,0.10303869,0.00361105,0.035046,0.04845155,-0.0071484,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,argumentative_4,3,0.10303869,0.00361105,0.035046,0.04845155,-0.0071484,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.02
HOMO_C,argumentative_4,4,0.10303869,0.00361105,0.035046,0.04845155,-0.0071484,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,argumentative_5,0,0.10709538,0.00382333,0.0357,0.04980001,-0.00818561,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.27
HOMO_C,argumentative_5,1,0.10709538,0.00382333,0.0357,0.04980001,-0.00818561,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.87
HOMO_C,argumentative_5,2,0.10709538,0.00382333,0.0357,0.04980001,-0.00818561,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,argumentative_5,3,0.10709538,0.00382333,0.0357,0.04980001,-0.00818561,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.01
HOMO_C,argumentative_5,4,0.10709538,0.00382333,0.0357,0.04980001,-0.00818561,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,creative_rewrite_0,0,0.1625083,0.01739552,0.107044,0.27287182,-0.02318747,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,creative_rewrite_0,1,0.1625083,0.01739552,0.107044,0.27287182,-0.02318747,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.87
HOMO_C,creative_rewrite_0,2,0.1625083,0.01739552,0.107044,0.27287182,-0.02318747,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,creative_rewrite_0,3,0.1625083,0.01739552,0.107044,0.27287182,-0.02318747,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,creative_rewrite_0,4,0.1625083,0.01739552,0.107044,0.27287182,-0.02318747,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.01
HOMO_C,creative_rewrite_1,0,0.15552328,0.01796299,0.1155,0.27180929,-0.02319758,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,creative_rewrite_1,1,0.15552328,0.01796299,0.1155,0.27180929,-0.02319758,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,creative_rewrite_1,2,0.15552328,0.01796299,0.1155,0.27180929,-0.02319758,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,creative_rewrite_1,3,0.15552328,0.01796299,0.1155,0.27180929,-0.02319758,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,creative_rewrite_1,4,0.15552328,0.01796299,0.1155,0.27180929,-0.02319758,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,creative_rewrite_2,0,0.10953534,0.00225108,0.020551,0.05346111,-0.00728634,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,creative_rewrite_2,1,0.10953534,0.00225108,0.020551,0.05346111,-0.00728634,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.91
HOMO_C,creative_rewrite_2,2,0.10953534,0.00225108,0.020551,0.05346111,-0.00728634,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,creative_rewrite_2,3,0.10953534,0.00225108,0.020551,0.05346111,-0.00728634,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,creative_rewrite_2,4,0.10953534,0.00225108,0.020551,0.05346111,-0.00728634,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,creative_rewrite_3,0,0.16956777,0.01875641,0.110613,0.26836949,-0.02401982,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.84
HOMO_C,creative_rewrite_3,1,0.16956777,0.01875641,0.110613,0.26836949,-0.02401982,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.92
HOMO_C,creative_rewrite_3,2,0.16956777,0.01875641,0.110613,0.26836949,-0.02401982,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,creative_rewrite_3,3,0.16956777,0.01875641,0.110613,0.26836949,-0.02401982,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.03
HOMO_C,creative_rewrite_3,4,0.16956777,0.01875641,0.110613,0.26836949,-0.02401982,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,creative_rewrite_4,0,0.1703733,0.01727635,0.101403,0.27221113,-0.0238635,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,creative_rewrite_4,1,0.1703733,0.01727635,0.101403,0.27221113,-0.0238635,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.83
HOMO_C,creative_rewrite_4,2,0.1703733,0.01727635,0.101403,0.27221113,-0.0238635,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,creative_rewrite_4,3,0.1703733,0.01727635,0.101403,0.27221113,-0.0238635,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,creative_rewrite_4,4,0.1703733,0.01727635,0.101403,0.27221113,-0.0238635,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,creative_rewrite_5,0,0.16723456,0.01778107,0.106324,0.2779792,-0.02398102,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,creative_rewrite_5,1,0.16723456,0.01778107,0.106324,0.2779792,-0.02398102,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,creative_rewrite_5,2,0.16723456,0.01778107,0.106324,0.2779792,-0.02398102,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,creative_rewrite_5,3,0.16723456,0.01778107,0.106324,0.2779792,-0.02398102,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.84
HOMO_C,creative_rewrite_5,4,0.16723456,0.01778107,0.106324,0.2779792,-0.02398102,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,factual_qa_0,0,0.10602435,0.00374813,0.035352,0.05527888,-0.00855643,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,factual_qa_0,1,0.10602435,0.00374813,0.035352,0.05527888,-0.00855643,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,factual_qa_0,2,0.10602435,0.00374813,0.035352,0.05527888,-0.00855643,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,factual_qa_0,3,0.10602435,0.00374813,0.035352,0.05527888,-0.00855643,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,factual_qa_0,4,0.10602435,0.00374813,0.035352,0.05527888,-0.00855643,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,factual_qa_1,0,0.09052342,0.00409197,0.045203,0.06701695,-0.00995112,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,factual_qa_1,1,0.09052342,0.00409197,0.045203,0.06701695,-0.00995112,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.02
HOMO_C,factual_qa_1,2,0.09052342,0.00409197,0.045203,0.06701695,-0.00995112,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,factual_qa_1,3,0.09052342,0.00409197,0.045203,0.06701695,-0.00995112,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.02
HOMO_C,factual_qa_1,4,0.09052342,0.00409197,0.045203,0.06701695,-0.00995112,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,factual_qa_2,0,0.1005909,0.00306382,0.030458,0.06088427,-0.00897558,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,factual_qa_2,1,0.1005909,0.00306382,0.030458,0.06088427,-0.00897558,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.78
HOMO_C,factual_qa_2,2,0.1005909,0.00306382,0.030458,0.06088427,-0.00897558,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,factual_qa_2,3,0.1005909,0.00306382,0.030458,0.06088427,-0.00897558,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,factual_qa_2,4,0.1005909,0.00306382,0.030458,0.06088427,-0.00897558,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,factual_qa_3,0,0.14568711,0.0233182,0.160057,0.23996514,-0.02173807,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,factual_qa_3,1,0.14568711,0.0233182,0.160057,0.23996514,-0.02173807,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,factual_qa_3,2,0.14568711,0.0233182,0.160057,0.23996514,-0.02173807,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,factual_qa_3,3,0.14568711,0.0233182,0.160057,0.23996514,-0.02173807,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,factual_qa_3,4,0.14568711,0.0233182,0.160057,0.23996514,-0.02173807,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,factual_qa_4,0,0.10360365,0.00421474,0.040681,0.06915673,-0.01110167,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,factual_qa_4,1,0.10360365,0.00421474,0.040681,0.06915673,-0.01110167,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.01
HOMO_C,factual_qa_4,2,0.10360365,0.00421474,0.040681,0.06915673,-0.01110167,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,factual_qa_4,3,0.10360365,0.00421474,0.040681,0.06915673,-0.01110167,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,factual_qa_4,4,0.10360365,0.00421474,0.040681,0.06915673,-0.01110167,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.8
HOMO_C,factual_qa_5,0,0.09776182,0.00442716,0.045285,0.06558527,-0.00931148,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,factual_qa_5,1,0.09776182,0.00442716,0.045285,0.06558527,-0.00931148,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,factual_qa_5,2,0.09776182,0.00442716,0.045285,0.06558527,-0.00931148,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,factual_qa_5,3,0.09776182,0.00442716,0.045285,0.06558527,-0.00931148,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,factual_qa_5,4,0.09776182,0.00442716,0.045285,0.06558527,-0.00931148,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.81
HOMO_C,instruction_following_0,0,0.09977053,0.00197495,0.019795,0.05464153,-0.00757969,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.91
HOMO_C,instruction_following_0,1,0.09977053,0.00197495,0.019795,0.05464153,-0.00757969,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,instruction_following_0,2,0.09977053,0.00197495,0.019795,0.05464153,-0.00757969,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,instruction_following_0,3,0.09977053,0.00197495,0.019795,0.05464153,-0.00757969,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.01
HOMO_C,instruction_following_0,4,0.09977053,0.00197495,0.019795,0.05464153,-0.00757969,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,instruction_following_1,0,0.10574589,0.0022185,0.02098,0.05472473,-0.00856875,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.78
HOMO_C,instruction_following_1,1,0.10574589,0.0022185,0.02098,0.05472473,-0.00856875,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,instruction_following_1,2,0.10574589,0.0022185,0.02098,0.05472473,-0.00856875,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,instruction_following_1,3,0.10574589,0.0022185,0.02098,0.05472473,-0.00856875,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,instruction_following_1,4,0.10574589,0.0022185,0.02098,0.05472473,-0.00856875,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,instruction_following_2,0,0.10561922,0.00399653,0.037839,0.05290112,-0.00803178,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.81
HOMO_C,instruction_following_2,1,0.10561922,0.00399653,0.037839,0.05290112,-0.00803178,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,instruction_following_2,2,0.10561922,0.00399653,0.037839,0.05290112,-0.00803178,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.9
HOMO_C,instruction_following_2,3,0.10561922,0.00399653,0.037839,0.05290112,-0.00803178,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.89
HOMO_C,instruction_following_2,4,0.10561922,0.00399653,0.037839,0.05290112,-0.00803178,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.91
HOMO_C,instruction_following_3,0,0.11912702,0.01015369,0.085234,0.12132037,-0.01310751,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,instruction_following_3,1,0.11912702,0.01015369,0.085234,0.12132037,-0.01310751,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.79
HOMO_C,instruction_following_3,2,0.11912702,0.01015369,0.085234,0.12132037,-0.01310751,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,instruction_following_3,3,0.11912702,0.01015369,0.085234,0.12132037,-0.01310751,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,instruction_following_3,4,0.11912702,0.01015369,0.085234,0.12132037,-0.01310751,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,instruction_following_4,0,0.10426169,0.00362321,0.034751,0.06500477,-0.00970841,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.77
HOMO_C,instruction_following_4,1,0.10426169,0.00362321,0.034751,0.06500477,-0.00970841,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,instruction_following_4,2,0.10426169,0.00362321,0.034751,0.06500477,-0.00970841,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,instruction_following_4,3,0.10426169,0.00362321,0.034751,0.06500477,-0.00970841,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.03
HOMO_C,instruction_following_4,4,0.10426169,0.00362321,0.034751,0.06500477,-0.00970841,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,instruction_following_5,0,0.10070371,0.00240993,0.023931,0.04587619,-0.00748431,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.83
HOMO_C,instruction_following_5,1,0.10070371,0.00240993,0.023931,0.04587619,-0.00748431,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,instruction_following_5,2,0.10070371,0.00240993,0.023931,0.04587619,-0.00748431,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,instruction_following_5,3,0.10070371,0.00240993,0.023931,0.04587619,-0.00748431,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,instruction_following_5,4,0.10070371,0.00240993,0.023931,0.04587619,-0.00748431,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,paraphrase_0,0,0.10246241,0.0033977,0.03316,0.05780269,-0.00950361,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.78
HOMO_C,paraphrase_0,1,0.10246241,0.0033977,0.03316,0.05780269,-0.00950361,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,paraphrase_0,2,0.10246241,0.0033977,0.03316,0.05780269,-0.00950361,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,paraphrase_0,3,0.10246241,0.0033977,0.03316,0.05780269,-0.00950361,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,paraphrase_0,4,0.10246241,0.0033977,0.03316,0.05780269,-0.00950361,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,paraphrase_1,0,0.10697275,0.00448651,0.041941,0.06998341,-0.01009964,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.84
HOMO_C,paraphrase_1,1,0.10697275,0.00448651,0.041941,0.06998341,-0.01009964,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,paraphrase_1,2,0.10697275,0.00448651,0.041941,0.06998341,-0.01009964,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,paraphrase_1,3,0.10697275,0.00448651,0.041941,0.06998341,-0.01009964,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.9
HOMO_C,paraphrase_1,4,0.10697275,0.00448651,0.041941,0.06998341,-0.01009964,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,paraphrase_2,0,0.10703656,0.00395948,0.036992,0.06693883,-0.01013169,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,paraphrase_2,1,0.10703656,0.00395948,0.036992,0.06693883,-0.01013169,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.8
HOMO_C,paraphrase_2,2,0.10703656,0.00395948,0.036992,0.06693883,-0.01013169,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.11
HOMO_C,paraphrase_2,3,0.10703656,0.00395948,0.036992,0.06693883,-0.01013169,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.02
HOMO_C,paraphrase_2,4,0.10703656,0.00395948,0.036992,0.06693883,-0.01013169,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
